,game_id,filename
0,16,15774264-outrun-arcade-title-screen.png
1,16,16414316-outrun-arcade-choose-the-music.png
2,16,16417580-outrun-arcade-lets-go.png
3,16,16417574-outrun-arcade-overtake-the-truck.png
4,16,16414319-outrun-arcade-left-or-right.png
5,16,16414322-outrun-arcade-stage-two.png
6,16,16886566-outrun-arcade-crash.png
7,16,16886569-outrun-arcade-in-a-canyon-often-cars-would-occupy-all-lanes-maki.png
8,16,16886572-outrun-arcade-course-map.png
9,16,16886626-outrun-arcade-high-score-table.png
10,77,16419203-karnov-arcade-title-screen.png
11,77,16420700-karnov-arcade-pre-stage-screen.png
12,77,16420703-karnov-arcade-stage-1-city-region.png
13,77,16420706-karnov-arcade-stage-1-boss.png
14,77,16420598-karnov-arcade-stage-2-fields-region-beginning.png
15,77,16420601-karnov-arcade-stage-2-fields-region-underground.png
16,77,16420604-karnov-arcade-stage-3-cave-region-beginning.png
17,77,16420607-karnov-arcade-stage-3-cave-region-cave-entrance.png
18,77,16420610-karnov-arcade-stage-3-cave-region-inside-cave.png
19,77,16420613-karnov-arcade-stage-4-underwater-region-beginning.png
20,77,16420718-karnov-arcade-stage-4-underwater-region-diving.png
21,77,16420721-karnov-arcade-stage-4-underwater-region-out-of-the-water.png
22,77,16420724-karnov-arcade-stage-5-ruins-region-start.png
23,77,16420655-karnov-arcade-stage-5-ruins-region-mid-stage.png
24,77,16420814-karnov-arcade-stage-6-pyramid-region-beginning.png
25,77,16420727-karnov-arcade-stage-6-pyramid-region-pyramid-entrance.png
26,77,16420730-karnov-arcade-stage-6-pyramid-region-inside-pryamid.png
27,77,16420733-karnov-arcade-stage-7-forest-region-beginning.png
28,77,16420736-karnov-arcade-stage-7-forest-region-mid-stage.png
29,77,16420739-karnov-arcade-stage-8-palace-region-beginning.png
30,77,16420742-karnov-arcade-stage-8-palace-region-mid-stage.png
31,77,16420745-karnov-arcade-stage-8-palace-region-boss.png
32,77,16420754-karnov-arcade-found-the-map-that-leads-to-treasure.png
33,77,16420757-karnov-arcade-found-the-treasure.png
34,77,16419188-karnov-arcade-name-entry.png
35,102,16397738-robotron-2084-arcade-title-screen.png
36,102,16397744-robotron-2084-arcade-your-mission.png
37,102,16398023-robotron-2084-arcade-the-story.png
38,102,16398221-robotron-2084-arcade-lets-kill-robots.png
39,102,16397969-robotron-2084-arcade-they-keep-coming.png
40,102,16398368-robotron-2084-arcade-avoid-the-obstacles-as-well.png
41,102,16397750-robotron-2084-arcade-killed.png
42,102,16398371-robotron-2084-arcade-rescuing-mother.png
43,102,16398281-robotron-2084-arcade-more-and-more-hectic.png
44,102,16400987-robotron-2084-arcade-hi-score.png
45,102,16400729-robotron-2084-arcade-to-next-zone.png
46,102,16400723-robotron-2084-arcade-game-over-screen.png
47,102,16400036-robotron-2084-arcade-new-enemy-type.png
48,102,16400024-robotron-2084-arcade-big-brain-zombies.png
49,102,16400153-robotron-2084-arcade-aggressive-squares.png
50,102,16096272-robotron-2084-arcade-enemy-brain.png
51,102,16096275-robotron-2084-arcade-indestructable-hulk-indestructible.png
52,124,16417739-rampage-arcade-title-screen.png
