,game_id,filename
0,16,2181355-outrun-turbografx-16-title.png
1,16,2181499-outrun-turbografx-16-choose-your-tune.png
2,16,2181641-outrun-turbografx-16-prepare-to-race.png
3,16,2181823-outrun-turbografx-16-approaching-a-crowd.png
4,16,2181964-outrun-turbografx-16-a-sign-tells-you-to-steer-left.png
5,16,2182115-outrun-turbografx-16-spinning-out-of-control.png
6,16,2182294-outrun-turbografx-16-crashed-into-a-tree.png
7,16,2182555-outrun-turbografx-16-stage-2.png
8,16,2182727-outrun-turbografx-16-stage-3.png
9,16,2182930-outrun-turbografx-16-stage-4.png
10,16,2183129-outrun-turbografx-16-stage-5.png
11,16,2183338-outrun-turbografx-16-about-to-run-out-of-time.png
12,16,2183489-outrun-turbografx-16-course-map.png
13,16,2183742-outrun-turbografx-16-best-outrunners.png
14,432,15832672-volfied-turbografx-16-title-screen.png
15,432,15832693-volfied-turbografx-16-the-short-intro.png
16,432,15832714-volfied-turbografx-16-the-first-easy-level.png
17,432,15832726-volfied-turbografx-16-score-calculation.png
18,432,15834388-volfied-turbografx-16-the-pc-engine-version-doesnt-entirely-matc.png
19,432,16060294-volfied-turbografx-16-the-famous-bug-known-from-other-volfied-ve.png
20,432,15834799-volfied-turbografx-16-she-folds-out-her-wings-and-fires.png
21,432,16060315-volfied-turbografx-16-a-centipede-like-enemy.png
22,432,16060345-volfied-turbografx-16-the-cricket-level-difficult-because-of-the.png
23,432,16060369-volfied-turbografx-16-boss-of-the-first-world.png
24,432,15834817-volfied-turbografx-16-a-short-interlude-between-worlds.png
25,432,15833044-volfied-turbografx-16-and-on-to-another-snakey-level.png
26,613,15950712-populous-turbografx-16-title-screen.png
27,613,16386404-populous-turbografx-16-houses.png
28,613,16386407-populous-turbografx-16-mountains-terrain-is-useless.png
29,613,16386410-populous-turbografx-16-big-sign.png
30,613,16386413-populous-turbografx-16-fight.png
31,613,16386416-populous-turbografx-16-knight-is-powerful-unit.png
32,613,16386419-populous-turbografx-16-game-won.png
33,613,16394729-populous-turbografx-16-sands-sands-everywhere.png
34,613,16386422-populous-turbografx-16-time-to-dismount-mointain.png
